,match_id,p1_ace,p1_winner,p1_double_fault,p1_unf_err,p1_net_pt,p1_server,player1_strength,p1_distance_run_normal,player1_dist,p1_victor
4396,2023-wimbledon-1403,0,0,0,0,0,0,0.5727272727272728,0.24960759056872422,0.4281699861960166,1
4397,2023-wimbledon-1403,0,0,0,0,0,0,0.5765765765765766,1.1878718393313454,0.47775797880803134,1
4398,2023-wimbledon-1403,0,0,0,0,0,0,0.5714285714285714,-0.4490320183132151,0.4550088779426084,0
4399,2023-wimbledon-1403,0,0,0,0,0,0,0.5663716814159292,-0.7463948562969134,0.4392314566577301,0
4400,2023-wimbledon-1403,0,0,0,1,0,0,0.5614035087719298,-0.6957720202194294,0.33139451385896884,0
4401,2023-wimbledon-1403,0,0,0,0,0,0,0.5652173913043478,0.9408353640074009,0.5262369406662724,1
4402,2023-wimbledon-1403,0,0,0,0,0,0,0.5689655172413793,-0.5766638246461983,0.45449233016800583,1
4403,2023-wimbledon-1403,0,1,0,0,0,1,0.5726495726495726,2.046384738724461,0.5046325491147222,1
4404,2023-wimbledon-1403,0,0,0,0,0,1,0.576271186440678,0.8537462975490644,0.48042242385452355,1
4405,2023-wimbledon-1403,1,1,0,0,0,1,0.5798319327731093,-0.9723076006075596,0.445115810674723,1
4406,2023-wimbledon-1403,0,0,0,0,1,1,0.575,0.1674844538573738,0.5328309305373525,0
4407,2023-wimbledon-1403,0,0,0,1,0,1,0.5702479338842975,-0.5550953835063039,0.4543742151527836,0
4408,2023-wimbledon-1403,0,0,0,0,0,1,0.5737704918032787,1.7719985906148763,0.5223201984017636,1
4409,2023-wimbledon-1404,0,1,0,0,0,1,1.0,-0.34244982463909796,0.509835887403543,1
4410,2023-wimbledon-1404,0,1,0,0,0,1,1.0,-0.32132609362579934,0.4689758890020861,1
4411,2023-wimbledon-1404,0,1,0,0,0,1,1.0,-0.8789184740224499,0.391669711362806,1
4412,2023-wimbledon-1404,0,0,1,1,0,1,0.75,-0.8871456113644716,0.5734837799717912,0
4413,2023-wimbledon-1404,0,0,0,0,0,1,0.8,-0.4628921505921163,0.4236251433564524,1
4414,2023-wimbledon-1404,0,0,0,0,0,0,0.6666666666666666,-0.9540744854171335,0.4921602787456446,0
4415,2023-wimbledon-1404,0,0,0,1,0,0,0.5714285714285714,0.8601945943847029,0.482305301817497,0
4416,2023-wimbledon-1404,0,0,0,0,0,0,0.625,-0.38454904995682987,0.5187146892655367,1
4417,2023-wimbledon-1404,0,0,0,1,0,0,0.5555555555555556,0.3157952810770599,0.5113394557061262,0
4418,2023-wimbledon-1404,0,0,0,0,0,0,0.6,-0.39188676704565995,0.5010060362173038,1
4419,2023-wimbledon-1404,0,0,0,1,1,0,0.5454545454545454,1.2568019089536884,0.6339640414465331,0
4420,2023-wimbledon-1404,0,0,0,1,0,1,0.5,0.11693573613432236,0.5262269057993042,0
4421,2023-wimbledon-1404,0,0,0,1,1,1,0.46153846153846156,0.47892977918327106,0.46407837445573286,0
4422,2023-wimbledon-1404,0,0,0,1,0,1,0.42857142857142855,-0.07162135754228,0.42348049247961533,0
4423,2023-wimbledon-1404,0,0,0,1,0,1,0.4,-0.19450958919157502,0.45781193417293686,0
4424,2023-wimbledon-1404,0,0,0,0,0,0,0.375,-0.01803378728749084,0.47071501881628464,0
4425,2023-wimbledon-1404,0,0,0,0,0,0,0.35294117647058826,-0.4140481550210153,0.4724639308370291,0
4426,2023-wimbledon-1404,0,0,0,0,0,0,0.3333333333333333,-0.5483506132529349,0.5249602543720191,0
4427,2023-wimbledon-1404,0,0,0,0,0,0,0.3157894736842105,-0.9737899676962121,0.5794768611670019,0
4428,2023-wimbledon-1404,0,0,0,0,0,1,0.35,-0.682356598067124,0.4636952528279996,1
4429,2023-wimbledon-1404,0,0,0,0,0,1,0.38095238095238093,-0.6260266486983276,0.466068282862176,1
4430,2023-wimbledon-1404,0,0,0,0,0,1,0.4090909090909091,-0.8095436942735114,0.41666666666666663,1
4431,2023-wimbledon-1404,0,0,0,0,1,1,0.391304347826087,-0.6802812841430104,0.47686832740213525,0
4432,2023-wimbledon-1404,0,1,0,0,1,1,0.4166666666666667,0.21306724183343909,0.5561157242651904,1
4433,2023-wimbledon-1404,0,0,0,0,0,0,0.4,1.3619017355391532,0.5604271965658104,0
4434,2023-wimbledon-1404,0,0,0,1,0,0,0.38461538461538464,-0.22719578349636346,0.4436556871653415,0
4435,2023-wimbledon-1404,0,0,0,0,0,0,0.4074074074074074,-0.9410296550369911,0.5238668271159246,1
4436,2023-wimbledon-1404,0,1,0,0,0,0,0.42857142857142855,-0.23853589172455525,0.4727958262089526,1
4437,2023-wimbledon-1404,0,0,0,0,0,0,0.41379310344827586,-0.7618855923733325,0.5306442417331813,0
4438,2023-wimbledon-1404,0,0,0,1,1,0,0.4,0.32083532917847835,0.525891499555326,0
4439,2023-wimbledon-1404,0,1,0,0,1,1,0.41935483870967744,0.711661412101719,0.48119381077609935,1
4440,2023-wimbledon-1404,0,1,0,0,1,1,0.4375,0.14146891145152177,0.5558816336512595,1
4441,2023-wimbledon-1404,0,0,0,0,1,1,0.45454545454545453,-0.641665621483612,0.5314177768940147,1
4442,2023-wimbledon-1404,0,0,0,1,0,1,0.4411764705882353,-0.10638286577118188,0.5523713243373918,0
4443,2023-wimbledon-1404,0,0,0,0,1,1,0.45714285714285713,-0.43739543666729264,0.5402467489163054,1
4444,2023-wimbledon-1404,0,0,0,0,0,0,0.4444444444444444,-0.29397642084016007,0.5001993620414673,0
4445,2023-wimbledon-1404,0,0,0,0,0,0,0.43243243243243246,-0.6239513347742142,0.5509620128268377,0
4446,2023-wimbledon-1404,0,0,0,0,0,0,0.42105263157894735,-0.5205562303406999,0.5493545340050378,0
4447,2023-wimbledon-1404,0,0,0,0,0,0,0.4358974358974359,-0.46637571325044974,0.5036582179252679,1
4448,2023-wimbledon-1404,0,0,0,0,0,0,0.425,-0.6444080005976192,0.5282117623644144,0
4449,2023-wimbledon-1404,0,0,0,0,0,1,0.4146341463414634,-0.4903900600866208,0.4968718466195762,0
4450,2023-wimbledon-1404,0,0,0,1,0,1,0.40476190476190477,0.21366018866890032,0.48468582254499526,0
4451,2023-wimbledon-1404,0,0,1,1,0,1,0.3953488372093023,-0.9733452575696164,0.4528891202498699,0
4452,2023-wimbledon-1404,0,0,0,0,0,1,0.4090909090909091,-0.6616775771804212,0.5750708215297451,1
4453,2023-wimbledon-1404,1,1,0,0,0,1,0.4222222222222222,-0.9828324069369925,0.4780927835051546,1
4454,2023-wimbledon-1404,0,0,0,1,0,1,0.41304347826086957,-0.3552722999559424,0.5036093186043967,0
4455,2023-wimbledon-1404,0,0,0,1,0,0,0.40425531914893614,0.24716168487244744,0.4725265739983647,0
4456,2023-wimbledon-1404,0,0,0,0,0,0,0.4166666666666667,-0.28952931957420247,0.6060387778378055,1
4457,2023-wimbledon-1404,0,0,0,0,0,0,0.40816326530612246,-0.9116046683272384,0.5874439461883408,0
4458,2023-wimbledon-1404,0,0,0,0,0,0,0.4,-0.8503087892114561,0.49617572072955474,0
4459,2023-wimbledon-1404,0,0,0,1,0,0,0.39215686274509803,0.1555513987937208,0.5451313651137594,0
4460,2023-wimbledon-1404,0,0,0,1,0,1,0.38461538461538464,-0.4841641183142802,0.5000669433659125,0
4461,2023-wimbledon-1404,0,0,0,0,0,1,0.39622641509433965,-0.02892918538908698,0.463545036608207,1
4462,2023-wimbledon-1404,0,0,0,0,0,1,0.4074074074074074,0.31386820386181136,0.4968126838836221,1
4463,2023-wimbledon-1404,0,1,0,0,1,1,0.41818181818181815,-0.133954893620119,0.5897287102857971,1
4464,2023-wimbledon-1404,0,0,0,0,0,1,0.42857142857142855,-0.41716112590718557,0.5099878197320341,1
4465,2023-wimbledon-1404,0,0,0,0,0,0,0.42105263157894735,-0.4651898195795277,0.5912604270299227,0
4466,2023-wimbledon-1404,0,0,0,1,0,0,0.41379310344827586,-0.1818353505835959,0.5429713211095439,0
4467,2023-wimbledon-1404,0,0,0,0,0,0,0.4067796610169492,-0.024111492350966282,0.4444191714053615,0
4468,2023-wimbledon-1404,0,0,0,0,0,0,0.4,-0.9720852455442617,0.46246089676746616,0
4469,2023-wimbledon-1404,0,0,0,0,1,1,0.39344262295081966,-0.5303398531258066,0.6641125121241513,0
4470,2023-wimbledon-1404,0,1,0,0,0,1,0.4032258064516129,-0.9765323468102193,0.5244134432466708,1
4471,2023-wimbledon-1404,0,0,1,1,0,1,0.3968253968253968,-0.9351743050368136,0.5372381691233514,0
4472,2023-wimbledon-1404,0,0,0,1,0,1,0.390625,-0.2951623145110821,0.46678468275412277,0
4473,2023-wimbledon-1404,0,1,0,0,1,1,0.4,0.8876183855247749,0.4900954608912199,1
4474,2023-wimbledon-1404,0,1,0,0,1,1,0.4090909090909091,-0.16300928855770863,0.5449969986609411,1
4475,2023-wimbledon-1404,0,0,0,0,0,1,0.417910447761194,-0.7701868480697865,0.4704885993485342,1
4476,2023-wimbledon-1404,0,0,0,0,0,1,0.4264705882352941,-0.2311981746357253,0.47439082864739984,1
4477,2023-wimbledon-1404,0,0,0,0,0,0,0.42028985507246375,-0.7128933600933661,0.5054767669779777,0
4478,2023-wimbledon-1404,0,0,0,0,0,0,0.4142857142857143,2.3774714279750038,0.5381300509179241,0
4479,2023-wimbledon-1404,0,0,0,0,0,0,0.4225352112676056,0.16125851208503317,0.5969301158586082,1
4480,2023-wimbledon-1404,0,0,0,0,0,0,0.4166666666666667,-0.5913392588238584,0.635510074902416,0
4481,2023-wimbledon-1404,0,0,0,0,0,0,0.410958904109589,0.4599554804485186,0.540104236268876,0
4482,2023-wimbledon-1404,0,0,0,0,0,1,0.4189189189189189,-0.8756572664274144,0.5061300023132084,1
4483,2023-wimbledon-1404,0,1,0,0,0,1,0.4266666666666667,-0.43146596831268264,0.48132023298229093,1
4484,2023-wimbledon-1404,0,0,0,0,1,1,0.4342105263157895,-0.5979357923683623,0.5834070578983583,1
4485,2023-wimbledon-1404,0,0,0,0,1,1,0.42857142857142855,-0.1787223796974256,0.591951381441193,0
4486,2023-wimbledon-1404,0,0,0,0,0,1,0.4358974358974359,-0.3400039189428213,0.5068367786391041,1
4487,2023-wimbledon-1404,0,0,0,0,0,0,0.43037974683544306,-0.6611587486993926,0.5411564263656693,0
4488,2023-wimbledon-1404,0,0,0,0,0,0,0.425,-0.9304307303531255,0.6327510917030568,0
4489,2023-wimbledon-1404,0,0,0,0,0,0,0.41975308641975306,-0.9756429265570278,0.533375715193897,0
4490,2023-wimbledon-1404,0,0,0,0,0,0,0.4146341463414634,-0.30939303856214645,0.48169386854874285,0
4491,2023-wimbledon-1404,0,0,0,0,0,1,0.42168674698795183,-0.7648503265506374,0.4962274319590407,1
4492,2023-wimbledon-1404,0,0,1,1,0,1,0.4166666666666667,-0.9316907423784802,0.6438848920863308,0
4493,2023-wimbledon-1404,0,0,0,0,1,1,0.4235294117647059,0.16629856018645164,0.4460613382389281,1
4494,2023-wimbledon-1404,0,0,0,0,0,1,0.4186046511627907,0.3567827310783023,0.5325785451457684,0
4495,2023-wimbledon-1404,0,0,0,0,0,1,0.41379310344827586,0.9871593355277926,0.5162600857882503,0
4496,2023-wimbledon-1404,0,0,0,0,0,1,0.42045454545454547,-0.5722908417346734,0.47489792832300015,1
4497,2023-wimbledon-1404,0,0,0,0,1,1,0.42696629213483145,1.5835156152927066,0.516057957480338,1
4498,2023-wimbledon-1404,0,1,0,0,1,1,0.43333333333333335,0.2855549924685481,0.47318068585360684,1
4499,2023-wimbledon-1404,0,0,0,0,0,0,0.42857142857142855,-0.9731970208607511,0.5199761478831246,0
4500,2023-wimbledon-1404,0,0,0,0,0,0,0.42391304347826086,-0.3867726005898086,0.6053338846392392,0
4501,2023-wimbledon-1404,0,0,0,0,0,0,0.43010752688172044,-0.4696369208454853,0.4986016260162602,1
4502,2023-wimbledon-1404,0,0,0,0,1,0,0.425531914893617,0.24664285639141895,0.6030343099728582,0
4503,2023-wimbledon-1404,0,0,0,0,0,0,0.42105263157894735,-0.12973014741745925,0.49119993585374655,0
4504,2023-wimbledon-1404,0,1,0,0,1,1,0.4270833333333333,0.8109800070414387,0.5212630347104675,1
4505,2023-wimbledon-1404,0,0,0,0,0,1,0.4329896907216495,-0.551908294265701,0.4336839319970893,1
4506,2023-wimbledon-1404,0,0,0,0,1,1,0.42857142857142855,-0.21103798223005082,0.4499979829763201,0
4507,2023-wimbledon-1404,0,0,0,1,0,1,0.42424242424242425,-0.5714014214814818,0.39877067359482926,0
4508,2023-wimbledon-1404,0,0,0,0,1,1,0.43,0.2837020336077323,0.41800492322119326,1
4509,2023-wimbledon-1404,0,1,0,0,1,1,0.43564356435643564,-0.12528304615150174,0.5865650309671271,1
4510,2023-wimbledon-1404,0,0,0,0,0,0,0.43137254901960786,-0.8239967733878736,0.5572725516708519,0
4511,2023-wimbledon-1404,0,0,0,0,0,0,0.42718446601941745,-0.04501286830096701,0.5422637843089628,0
4512,2023-wimbledon-1404,0,0,0,0,0,0,0.4230769230769231,-0.673610632244074,0.4677327241576242,0
4513,2023-wimbledon-1404,0,0,0,0,0,0,0.41904761904761906,-0.6115735695839654,0.5104739925439375,0
4514,2023-wimbledon-1404,0,0,0,0,1,1,0.42452830188679247,-0.18368830944441158,0.6219439797074855,1
4515,2023-wimbledon-1404,0,0,0,1,1,1,0.4205607476635514,-0.3675018284373257,0.6000928936367859,0
4516,2023-wimbledon-1404,0,0,0,1,0,1,0.4166666666666667,-0.5825191746463758,0.47682993091671194,0
4517,2023-wimbledon-1404,0,0,0,0,0,1,0.42201834862385323,-0.680355402497443,0.4878616224964597,1
4518,2023-wimbledon-1404,0,0,0,0,0,1,0.42727272727272725,-0.3552722999559424,0.5877584886392647,1
4519,2023-wimbledon-1404,0,0,0,0,0,1,0.43243243243243246,-0.23972178539547725,0.47928072283794015,1
4520,2023-wimbledon-1404,0,0,0,1,0,0,0.42857142857142855,0.8558957298276106,0.49252062610841235,0
4521,2023-wimbledon-1404,0,0,0,0,0,1,0.4336283185840708,-0.7121521765490398,0.5018846373500857,1
4522,2023-wimbledon-1404,0,0,0,0,0,1,0.43859649122807015,-0.7307558835116291,0.4122388059701492,1
4523,2023-wimbledon-1404,0,0,0,0,0,0,0.43478260869565216,-0.36550063286764484,0.5452632844433758,0
4524,2023-wimbledon-1404,0,0,0,0,0,0,0.43103448275862066,-0.7438007138917715,0.5614208887630908,0
4525,2023-wimbledon-1404,0,1,0,0,0,1,0.4358974358974359,1.4340188944020988,0.5145572647462701,1
4526,2023-wimbledon-1404,0,1,0,0,1,1,0.4406779661016949,-0.31576721704335226,0.5436990735573167,1
4527,2023-wimbledon-1404,0,0,0,0,0,0,0.44537815126050423,-0.6547104518637542,0.538101186758276,1
4528,2023-wimbledon-1404,0,0,0,0,0,0,0.44166666666666665,-0.3471192809683533,0.5127090669014085,0
4529,2023-wimbledon-1404,0,0,0,0,0,1,0.4462809917355372,-0.6260266486983276,0.4675193537529451,1
4530,2023-wimbledon-1404,0,0,0,0,0,1,0.45081967213114754,-0.35868174425984317,0.4892674070909867,1
4531,2023-wimbledon-1404,0,0,0,1,0,1,0.44715447154471544,-0.6309925784453136,0.38422231555368885,0
4532,2023-wimbledon-1404,0,0,0,0,0,1,0.45161290322580644,-0.635884389837867,0.5486645082962364,1
4533,2023-wimbledon-1404,0,0,0,0,0,1,0.456,-0.7555114138921264,0.4703630526055817,1
4534,2023-wimbledon-1404,0,0,0,0,1,1,0.4523809523809524,-0.16085985627916247,0.5621436716077537,0
4535,2023-wimbledon-1404,0,1,0,0,1,1,0.4566929133858268,0.6057462836174955,0.530781751160898,1
4536,2023-wimbledon-1404,1,1,0,0,0,1,0.4609375,-0.9676381442783042,0.5066880684858213,1
4537,2023-wimbledon-1404,0,0,0,0,0,0,0.4573643410852713,-0.5825932930008084,0.5023309070090782,0
4538,2023-wimbledon-1404,0,0,0,0,0,0,0.45384615384615384,0.6810505317210441,0.48244227168712295,0
4539,2023-wimbledon-1404,0,0,0,0,0,0,0.45038167938931295,-0.5512412290758073,0.4862602770165173,0
4540,2023-wimbledon-1404,0,0,0,0,0,0,0.44696969696969696,-0.584668606924922,0.5121889922090977,0
4541,2023-wimbledon-1404,0,1,0,0,0,1,0.45112781954887216,0.7376769545075709,0.51180429441299,1
4542,2023-wimbledon-1404,0,0,0,0,0,1,0.4552238805970149,-0.36661240818413426,0.42725042460841667,1
4543,2023-wimbledon-1404,0,0,0,0,1,1,0.45925925925925926,-0.670423543003471,0.5729311141932502,1
4544,2023-wimbledon-1404,0,0,0,1,1,1,0.45588235294117646,-0.22586165311657613,0.5479965984693113,0
4545,2023-wimbledon-1404,0,0,0,0,0,1,0.45985401459854014,-0.5115137910999195,0.49539556299706994,1
4546,2023-wimbledon-1404,0,0,0,0,0,0,0.45652173913043476,0.17652689309815425,0.4931820234189217,0
4547,2023-wimbledon-1404,0,0,0,1,0,0,0.45323741007194246,-0.7327570790813102,0.5510777881911902,0
4548,2023-wimbledon-1404,0,0,0,0,0,0,0.45,-0.5737732088233258,0.5463350785340314,0
4549,2023-wimbledon-1404,0,0,0,0,0,0,0.44680851063829785,-0.21807922590115028,0.43637798382323933,0
4550,2023-wimbledon-1404,0,0,0,0,0,1,0.44366197183098594,-0.6399608993316614,0.45033557046979866,0
4551,2023-wimbledon-1404,0,1,0,0,1,1,0.44755244755244755,-0.3039082803341321,0.5005560610656151,1
4552,2023-wimbledon-1404,0,0,0,0,1,1,0.4513888888888889,-0.1258759929869627,0.4715621646481681,1
4553,2023-wimbledon-1404,0,0,0,1,0,1,0.4482758620689655,-0.427018867046725,0.41885641677255403,0
4554,2023-wimbledon-1404,0,0,0,1,0,1,0.4452054794520548,-0.4852017752763369,0.40830184546300863,0
4555,2023-wimbledon-1404,0,0,1,1,0,1,0.4421768707482993,-0.7980553493364543,0.511624229005219,0
4556,2023-wimbledon-1404,0,0,0,1,0,0,0.4391891891891892,-0.3130248379293451,0.4303758471965496,0
4557,2023-wimbledon-1404,0,0,0,0,0,0,0.436241610738255,-0.5266339354041752,0.459401851728502,0
4558,2023-wimbledon-1404,0,0,0,0,0,0,0.44,0.3108293513300739,0.43667954594542713,1
4559,2023-wimbledon-1404,0,0,0,0,0,0,0.4370860927152318,-0.7240852316126928,0.5267546042807366,0
4560,2023-wimbledon-1404,0,0,0,0,0,0,0.4342105263157895,-0.5785909018614466,0.4292642372176805,0
4561,2023-wimbledon-1404,0,0,0,0,0,1,0.43790849673202614,-0.5114396727454867,0.4607499675619567,1
4562,2023-wimbledon-1404,0,0,0,0,0,1,0.44155844155844154,-0.6151312505967316,0.4105831533477322,1
4563,2023-wimbledon-1404,1,1,0,0,0,1,0.44516129032258067,-0.9614863208603962,0.4726938962826984,1
4564,2023-wimbledon-1404,1,1,0,0,0,1,0.44871794871794873,-0.9771252936456805,0.4527363184079602,1
4565,2023-wimbledon-1404,0,0,0,1,0,0,0.445859872611465,0.07157530322155481,0.5134819897084049,0
4566,2023-wimbledon-1404,0,0,0,0,0,0,0.4430379746835443,0.47574268994266816,0.559035287032221,0
4567,2023-wimbledon-1404,0,0,0,1,1,0,0.44025157232704404,0.4543224855116392,0.5548298194846356,0
4568,2023-wimbledon-1404,0,0,0,0,0,0,0.4375,-0.6427773968001013,0.5143298272700956,0
4569,2023-wimbledon-1404,0,0,0,1,0,1,0.43478260869565216,-0.5555400936328997,0.414537809772568,0
4570,2023-wimbledon-1404,0,0,0,0,0,1,0.43209876543209874,-0.5034348904667632,0.42173607861488066,0
4571,2023-wimbledon-1404,0,0,0,1,0,1,0.4294478527607362,-0.42205293729973903,0.5574716500033551,0
4572,2023-wimbledon-1404,1,1,0,0,0,1,0.4329268292682927,-0.9623757411135876,0.4745920745920746,1
4573,2023-wimbledon-1404,0,0,0,0,1,1,0.4303030303030303,0.5359267937419612,0.45964843919123693,0
4574,2023-wimbledon-1404,0,0,0,0,0,0,0.42771084337349397,-0.7483219335121617,0.5748344370860927,0
4575,2023-wimbledon-1404,0,0,0,0,0,0,0.4251497005988024,0.6433242893148371,0.5499066598782941,0
4576,2023-wimbledon-1404,0,0,0,1,0,0,0.4226190476190476,-0.2736679917256203,0.4510455857905329,0
4577,2023-wimbledon-1404,0,0,0,0,0,0,0.42011834319526625,-0.9857971411142976,0.5079594790159189,0
4578,2023-wimbledon-1404,0,0,0,0,1,1,0.4176470588235294,-0.5799250322412338,0.6146040588937525,0
4579,2023-wimbledon-1404,0,0,0,0,0,1,0.42105263157894735,-0.6226913227488595,0.5033701806416825,1
4580,2023-wimbledon-1404,1,1,0,0,0,1,0.42441860465116277,-0.9414002468091542,0.46200284090909094,1
4581,2023-wimbledon-1404,0,0,0,0,1,1,0.4277456647398844,0.5900331924777786,0.5173973474051214,1
4582,2023-wimbledon-1404,0,0,0,0,1,1,0.43103448275862066,-0.016032591717809973,0.4788967242157918,1
4583,2023-wimbledon-1404,0,0,0,1,0,0,0.42857142857142855,0.3088281557603929,0.5378785636046065,0
4584,2023-wimbledon-1404,0,1,0,0,0,0,0.4318181818181818,-0.7155616208529408,0.3945911607223886,1
4585,2023-wimbledon-1404,0,0,0,1,1,0,0.4293785310734463,-0.06865662336497486,0.5942555898927467,0
4586,2023-wimbledon-1404,0,0,0,0,0,0,0.42696629213483145,-0.5573930524937153,0.4768981753972925,0
4587,2023-wimbledon-1404,0,0,0,0,0,0,0.4245810055865922,-0.7481736968032965,0.585380467345716,0
4588,2023-wimbledon-1404,0,0,0,1,1,1,0.4222222222222222,-0.43131773160381737,0.5795325779036826,0
4589,2023-wimbledon-1404,0,0,0,1,0,1,0.4198895027624309,-0.032190392984122594,0.42358964752895634,0
4590,2023-wimbledon-1404,0,0,0,0,0,1,0.4230769230769231,-0.2558054683073573,0.4587989737791886,1
4591,2023-wimbledon-1404,0,0,0,0,0,1,0.4262295081967213,0.47144382538557583,0.44296280182727865,1
4592,2023-wimbledon-1404,1,1,0,0,0,1,0.42934782608695654,-0.9276883512391183,0.526390364860078,1
4593,2023-wimbledon-1404,1,1,0,0,0,1,0.43243243243243246,-0.9865383246586239,0.33510895883777236,1
4594,2023-wimbledon-1404,0,0,0,0,0,0,0.43010752688172044,0.8269895715988861,0.45680671048331456,0
4595,2023-wimbledon-1404,0,0,0,0,0,0,0.42780748663101603,-0.9210918176946146,0.6046065259117083,0
4596,2023-wimbledon-1404,0,1,0,0,0,0,0.4308510638297872,-0.2572878353960098,0.4683150264597323,1
4597,2023-wimbledon-1404,0,0,0,0,0,0,0.42857142857142855,-0.6418879765469099,0.5547824280818361,0
4598,2023-wimbledon-1404,0,1,0,0,0,0,0.43157894736842106,-0.6868778176875142,0.507502679528403,1
4599,2023-wimbledon-1404,0,0,0,1,0,0,0.4293193717277487,0.028734894359496627,0.45138017565872024,0
4600,2023-wimbledon-1404,0,0,0,0,0,1,0.4322916666666667,-0.5310069183157002,0.4520095187731359,1
4601,2023-wimbledon-1404,0,0,0,0,0,1,0.43523316062176165,-0.06517306070664149,0.4939400782896718,1
4602,2023-wimbledon-1404,0,0,0,1,1,1,0.4329896907216495,-0.03945399171851993,0.5760348956551489,0
4603,2023-wimbledon-1404,0,0,0,0,1,1,0.4358974358974359,0.7837785709646649,0.5145076201641267,1
4604,2023-wimbledon-1404,0,0,0,0,0,1,0.4387755102040816,-0.6705717797123363,0.5334266336527075,1
4605,2023-wimbledon-1404,0,0,0,0,0,0,0.4416243654822335,-0.45792622084513035,0.6284842155996465,1
4606,2023-wimbledon-1404,0,0,0,1,0,0,0.4393939393939394,-0.6992555828777629,0.5041942604856512,0
4607,2023-wimbledon-1404,0,0,0,0,0,0,0.4371859296482412,-0.008176046147951551,0.5125442739079102,0
4608,2023-wimbledon-1404,0,0,0,0,0,0,0.44,0.030958444992475378,0.5418404539135009,1
4609,2023-wimbledon-1404,0,1,0,0,0,0,0.4427860696517413,0.04956215195506464,0.4729834289767232,1
4610,2023-wimbledon-1404,0,0,0,0,1,0,0.4405940594059406,1.057497653884355,0.5741617076588744,0
4611,2023-wimbledon-1404,0,0,0,0,0,0,0.43842364532019706,-0.9660075404807864,0.4966683751922091,0
4612,2023-wimbledon-1404,0,0,0,1,0,0,0.4362745098039216,-0.10215811956852212,0.5621409805405887,0
4613,2023-wimbledon-1404,0,0,0,0,1,1,0.43902439024390244,-0.38180667084282266,0.5774399791231732,1
4614,2023-wimbledon-1404,1,1,0,0,0,1,0.441747572815534,-0.928355416429012,0.45558297347316473,1
4615,2023-wimbledon-1404,0,0,0,0,1,1,0.4444444444444444,-0.5039537189477915,0.5604139111491481,1
4616,2023-wimbledon-1404,0,0,0,0,1,1,0.44711538461538464,0.6325771279221062,0.5356387403446227,1
4617,2023-wimbledon-1404,0,0,0,0,0,0,0.44976076555023925,0.8745735551446324,0.5437380144564095,1
4618,2023-wimbledon-1404,0,0,0,0,0,0,0.4523809523809524,0.13272294562847178,0.49766811621604584,1
4619,2023-wimbledon-1404,0,0,0,0,0,0,0.45023696682464454,-0.49046417844105344,0.42926063706114853,0
4620,2023-wimbledon-1404,0,0,0,0,0,0,0.4481132075471698,1.0534952627449934,0.49680429615283034,0
4621,2023-wimbledon-1404,0,1,0,0,1,0,0.4507042253521127,0.10085205322244233,0.5094170700974865,1
4622,2023-wimbledon-1404,0,0,0,0,0,0,0.4532710280373832,-0.8911480025038334,0.5357336220898755,1
4623,2023-wimbledon-1404,0,1,0,0,1,1,0.4558139534883721,-0.19406487906497924,0.5469395599115979,1
4624,2023-wimbledon-1404,0,1,0,0,0,1,0.4583333333333333,-0.9379166841508207,0.5666246321984028,1
4625,2023-wimbledon-1404,0,0,0,0,1,1,0.4608294930875576,-0.6550810436359173,0.5856203220684962,1
4626,2023-wimbledon-1404,0,0,0,1,0,1,0.45871559633027525,-0.5221868341382176,0.4490415026140838,0
4627,2023-wimbledon-1404,0,1,0,0,0,1,0.4611872146118721,-0.9404367082015301,0.45960125918153205,1
4628,2023-wimbledon-1404,0,0,0,0,1,0,0.4636363636363636,0.7759220253948064,0.5627198933014464,1
4629,2023-wimbledon-1404,0,0,0,1,0,0,0.46153846153846156,-0.4363577797052359,0.511213304775104,0
4630,2023-wimbledon-1404,0,0,0,0,0,0,0.4594594594594595,0.09158725891836399,0.5546536599570487,0
4631,2023-wimbledon-1404,0,0,0,0,0,0,0.4618834080717489,-0.07866260121337945,0.47154204926395565,1
4632,2023-wimbledon-1404,0,0,0,0,1,0,0.45982142857142855,1.4780451969350792,0.5634326500124491,0
4633,2023-wimbledon-1404,0,1,0,0,0,0,0.4622222222222222,-0.2685538252697691,0.4472742943331179,1
4634,2023-wimbledon-1404,0,0,0,0,0,0,0.46017699115044247,0.040519712714284194,0.4956056683471862,0
4635,2023-wimbledon-1404,0,1,0,0,0,0,0.46255506607929514,-0.23727587969920064,0.5647877013177159,1
4636,2023-wimbledon-1404,0,1,0,0,0,0,0.4649122807017544,-0.5724390784435386,0.5723270440251572,1
4637,2023-wimbledon-1404,0,0,0,0,1,0,0.462882096069869,0.4039961228518855,0.5043295654879186,0
4638,2023-wimbledon-1404,0,0,0,0,0,0,0.4652173913043478,0.31342349373521583,0.499862908532573,1
4639,2023-wimbledon-1404,0,1,0,0,0,0,0.4675324675324675,-0.18783893729263862,0.45576663222319375,1
4640,2023-wimbledon-1404,0,0,0,0,1,1,0.4698275862068966,0.05934577474017147,0.5766878335735712,1
4641,2023-wimbledon-1404,0,0,0,1,0,1,0.4678111587982833,0.447800070321568,0.4669431114010157,0
4642,2023-wimbledon-1404,0,1,0,0,1,1,0.4700854700854701,0.6231640969091627,0.4724658458424692,1
4643,2023-wimbledon-1404,0,0,0,1,0,1,0.46808510638297873,-0.3235496442587781,0.4700975609756098,0
