,p1_win_factor,p2_win_factor,p1_mark,p2_mark
1251,0.04000000000000001,0.18,41.523809523809526,32.06666666666666
1252,0.18,0.04000000000000001,52.423809523809524,32.06666666666666
1253,0.31999999999999995,-0.09999999999999998,63.32380952380953,32.06666666666666
1254,0.45999999999999996,-0.23999999999999994,74.22380952380954,32.06666666666666
1255,0.24,-0.5599999999999999,47.46666666666667,22.20952380952381
1256,0.1,0.24,47.46666666666667,31.009523809523806
1257,-0.03999999999999998,0.38,47.46666666666667,39.8095238095238
1258,0.24,0.24,58.66666666666667,39.8095238095238
1259,0.1,0.38,58.66666666666667,48.60952380952381
1260,0.24,0.24,69.86666666666667,48.60952380952381
1261,-0.13999999999999999,0.16,46.195238095238096,26.86666666666667
1262,-0.27999999999999997,0.0,46.195238095238096,35.96666666666667
1263,0.0,-0.13999999999999999,57.095238095238095,35.96666666666667
1264,0.13999999999999999,-0.27999999999999997,67.9952380952381,35.96666666666667
1265,0.27999999999999997,-0.41999999999999993,78.89523809523811,35.96666666666667
1266,-0.06,-0.6199999999999999,28.171428571428574,20.53333333333333
1267,0.07999999999999999,-0.76,38.371428571428574,20.53333333333333
1268,-0.06,-0.06,38.371428571428574,30.333333333333332
1269,0.07999999999999999,-0.19999999999999998,48.57142857142858,30.333333333333332
1270,-0.06,-0.06,48.57142857142858,40.133333333333326
1271,-0.19999999999999998,0.07999999999999999,48.57142857142858,49.93333333333333
1272,-0.39999999999999997,0.0,28.171428571428574,24.73333333333333
1273,-0.5399999999999999,0.01999999999999999,28.171428571428574,34.53333333333333
1274,-0.12,-0.12,38.371428571428574,34.53333333333333
1275,-0.26,0.01999999999999999,38.371428571428574,44.33333333333333
1276,-0.12,-0.12,48.57142857142858,44.33333333333333
1277,0.01999999999999999,-0.26,58.77142857142857,44.33333333333333
1278,0.0,-0.45999999999999996,32.542857142857144,24.73333333333333
1279,0.13999999999999999,-0.41999999999999993,42.74285714285715,24.73333333333333
1280,0.27999999999999997,-0.5599999999999999,52.94285714285714,24.73333333333333
1281,0.0,0.0,52.94285714285714,34.53333333333333
1282,-0.13999999999999999,0.13999999999999999,52.94285714285714,44.33333333333333
1283,-0.27999999999999997,0.27999999999999997,52.94285714285714,54.133333333333326
1284,-0.4799999999999999,0.06,32.542857142857144,28.933333333333334
1285,-0.6199999999999999,0.07999999999999999,32.542857142857144,38.733333333333334
1286,-0.06,-0.06,42.74285714285715,38.733333333333334
1287,0.07999999999999999,-0.19999999999999998,52.94285714285714,38.733333333333334
1288,0.21999999999999997,-0.33999999999999997,63.142857142857146,38.733333333333334
1289,0.0,-0.5399999999999999,36.91428571428571,28.933333333333334
1290,0.13999999999999999,-0.5599999999999999,47.11428571428572,28.933333333333334
1291,0.0,0.0,47.11428571428572,38.733333333333334
1292,-0.13999999999999999,0.13999999999999999,47.11428571428572,48.53333333333333
1293,-0.27999999999999997,0.27999999999999997,47.11428571428572,58.333333333333336
1294,-0.4799999999999999,0.06,36.91428571428571,33.13333333333333
1295,-0.6199999999999999,0.07999999999999999,36.91428571428571,42.93333333333332
1296,-0.06,-0.06,47.11428571428572,42.93333333333332
1297,0.07999999999999999,-0.19999999999999998,57.314285714285724,42.93333333333332
1298,0.21999999999999997,-0.33999999999999997,67.51428571428572,42.93333333333332
1299,0.0,-0.5399999999999999,41.285714285714285,33.13333333333333
1300,-0.13999999999999999,0.0,41.285714285714285,42.93333333333332
1301,-0.27999999999999997,0.13999999999999999,41.285714285714285,52.73333333333333
1302,-0.41999999999999993,0.27999999999999997,35.214285714285715,72.10476190476189
1303,-0.6199999999999999,0.06,41.285714285714285,37.333333333333336
1304,-0.06,-0.19999999999999998,51.48571428571429,37.333333333333336
1305,-0.19999999999999998,-0.06,51.48571428571429,47.13333333333333
1306,-0.06,-0.19999999999999998,61.68571428571428,47.13333333333333
1307,0.07999999999999999,-0.33999999999999997,71.88571428571427,47.13333333333333
1308,0.0,-0.5399999999999999,45.65714285714286,37.333333333333336
1309,-0.13999999999999999,0.0,45.65714285714286,47.13333333333333
1310,-0.27999999999999997,0.13999999999999999,45.65714285714286,56.93333333333333
1311,-0.41999999999999993,0.27999999999999997,38.94285714285714,76.94761904761904
1312,-0.6199999999999999,0.06,45.65714285714286,41.53333333333333
1313,-0.06,-0.19999999999999998,55.85714285714286,41.53333333333333
1314,0.07999999999999999,-0.33999999999999997,66.05714285714285,41.53333333333333
1315,0.21999999999999997,-0.4799999999999999,87.47142857142856,35.17619047619047
1316,0.0,-0.6799999999999999,50.02857142857143,41.53333333333333
1317,-0.13999999999999999,0.0,50.02857142857143,51.33333333333333
1318,-0.27999999999999997,0.13999999999999999,50.02857142857143,61.13333333333333
1319,-0.41999999999999993,0.27999999999999997,42.67142857142857,81.7904761904762
1320,-0.6199999999999999,0.06,50.02857142857143,45.73333333333333
1321,-0.06,-0.19999999999999998,60.228571428571435,45.73333333333333
1322,-0.19999999999999998,-0.06,60.228571428571435,55.53333333333333
1323,-0.06,-0.19999999999999998,70.42857142857143,55.53333333333333
1324,0.07999999999999999,-0.33999999999999997,80.62857142857143,55.53333333333333
1325,0.0,-0.5399999999999999,54.400000000000006,45.73333333333333
1326,-0.13999999999999999,0.0,54.400000000000006,55.53333333333333
1327,0.0,-0.13999999999999999,64.60000000000001,55.53333333333333
1328,0.13999999999999999,-0.27999999999999997,74.8,55.53333333333333
1329,0.27999999999999997,-0.41999999999999993,85.0,55.53333333333333
1330,0.41999999999999993,-0.5599999999999999,109.19999999999999,47.03333333333333
1331,0.5599999999999999,-0.7,126.06666666666666,44.2
1332,0.7,-0.8399999999999999,143.93333333333334,41.36666666666667
1333,0.0,0.0,138.26666666666665,52.00000000000001
1334,-0.19999999999999998,-0.19999999999999998,35.65714285714286,20.114285714285714
1335,-0.06,-0.33999999999999997,46.05714285714286,20.114285714285714
1336,0.07999999999999999,-0.4799999999999999,56.457142857142856,20.114285714285714
1337,-0.06,-0.06,56.457142857142856,29.71428571428571
1338,0.07999999999999999,-0.19999999999999998,66.85714285714285,29.71428571428571
1339,0.0,-0.39999999999999997,40.114285714285714,20.114285714285714
1340,-0.13999999999999999,0.0,40.114285714285714,29.71428571428571
1341,-0.27999999999999997,0.13999999999999999,40.114285714285714,39.31428571428571
1342,-0.41999999999999993,0.27999999999999997,34.32857142857143,56.55714285714286
1343,0.0,0.0,50.51428571428571,48.91428571428571
1344,-0.19999999999999998,-0.07999999999999999,40.114285714285714,24.228571428571428
1345,-0.33999999999999997,-0.06,40.114285714285714,33.82857142857142
1346,-0.06,-0.19999999999999998,50.51428571428571,33.82857142857142
1347,-0.19999999999999998,-0.06,50.51428571428571,43.42857142857142
1348,-0.06,-0.19999999999999998,60.91428571428571,43.42857142857142
1349,-0.19999999999999998,-0.06,60.91428571428571,53.028571428571425
1350,-0.39999999999999997,-0.13999999999999999,40.114285714285714,28.342857142857145
1351,-0.5399999999999999,-0.12,40.114285714285714,37.94285714285714
1352,-0.12,-0.26,50.51428571428571,37.94285714285714
1353,0.01999999999999999,-0.39999999999999997,60.91428571428571,37.94285714285714
1354,0.15999999999999998,-0.5399999999999999,71.31428571428572,37.94285714285714
1355,0.0,-0.74,44.57142857142858,28.342857142857145
1356,0.13999999999999999,-0.7,54.971428571428575,28.342857142857145
1357,0.27999999999999997,-0.8399999999999999,65.37142857142858,28.342857142857145
1358,0.41999999999999993,-0.9799999999999999,86.7,23.914285714285715
1359,0.06,-1.18,49.028571428571425,28.342857142857145
1360,-0.07999999999999999,0.06,49.028571428571425,37.94285714285714
1361,-0.21999999999999997,0.19999999999999998,49.028571428571425,47.542857142857144
1362,-0.35999999999999993,0.33999999999999997,41.957142857142856,66.07142857142858
1363,0.06,0.06,59.42857142857142,57.142857142857146
1364,-0.13999999999999999,-0.01999999999999999,49.028571428571425,32.457142857142856
1365,0.0,-0.27999999999999997,59.42857142857142,32.457142857142856
1366,0.13999999999999999,-0.41999999999999993,69.82857142857142,32.457142857142856
1367,0.27999999999999997,-0.5599999999999999,91.8,27.385714285714283
1368,0.06,-0.76,53.48571428571429,32.457142857142856
1369,-0.07999999999999999,0.06,53.48571428571429,42.05714285714285
1370,0.06,-0.07999999999999999,63.88571428571429,42.05714285714285
1371,-0.07999999999999999,0.06,63.88571428571429,51.65714285714285
1372,-0.21999999999999997,0.19999999999999998,63.88571428571429,61.257142857142846
1373,-0.41999999999999993,0.12,53.48571428571429,36.57142857142857
1374,0.0,-0.13999999999999999,63.88571428571429,36.57142857142857
1375,0.13999999999999999,-0.27999999999999997,74.28571428571429,36.57142857142857
1376,0.27999999999999997,-0.41999999999999993,96.89999999999999,30.857142857142854
1377,0.06,-0.6199999999999999,57.94285714285714,36.57142857142857
1378,-0.07999999999999999,0.06,57.94285714285714,46.17142857142857
1379,-0.21999999999999997,0.19999999999999998,57.94285714285714,55.77142857142857
1380,-0.35999999999999993,0.33999999999999997,49.58571428571429,75.5857142857143
1381,-0.5599999999999999,0.12,57.94285714285714,40.68571428571428
1382,0.0,-0.13999999999999999,68.34285714285716,40.68571428571428
1383,0.13999999999999999,-0.27999999999999997,78.74285714285715,40.68571428571428
1384,0.27999999999999997,-0.41999999999999993,102.0,34.32857142857142
1385,0.0,0.0,89.14285714285715,50.285714285714285
1386,-0.13999999999999999,0.13999999999999999,89.14285714285715,59.88571428571428
1387,-0.21999999999999997,-0.06,62.400000000000006,40.68571428571428
1388,-0.35999999999999993,0.19999999999999998,62.400000000000006,50.285714285714285
1389,0.06,0.06,72.8,50.285714285714285
1390,0.19999999999999998,-0.07999999999999999,83.2,50.285714285714285
1391,0.06,0.06,83.2,59.88571428571428
1392,-0.07999999999999999,0.19999999999999998,83.2,69.4857142857143
1393,-0.27999999999999997,0.12,62.400000000000006,44.8
1394,0.0,-0.13999999999999999,72.8,44.8
1395,-0.13999999999999999,0.0,72.8,54.4
1396,0.0,-0.13999999999999999,83.2,54.4
1397,0.13999999999999999,-0.27999999999999997,93.60000000000001,54.4
1398,0.27999999999999997,-0.41999999999999993,119.0,45.89999999999999
1399,0.0,0.0,104.0,64.0
1400,-0.13999999999999999,0.13999999999999999,104.0,73.60000000000001
1401,0.0,0.0,114.4,73.60000000000001
1402,-0.13999999999999999,0.13999999999999999,114.4,83.2
1403,-0.27999999999999997,0.27999999999999997,114.4,92.8
1404,-0.41999999999999993,0.41999999999999993,114.4,102.4
1405,-0.6199999999999999,-0.06,34.97142857142857,27.066666666666666
1406,-0.76,0.07999999999999999,34.97142857142857,36.86666666666667
1407,-0.06,-0.06,45.17142857142857,36.86666666666667
1408,-0.19999999999999998,0.07999999999999999,45.17142857142857,46.666666666666664
1409,-0.33999999999999997,0.21999999999999997,45.17142857142857,56.46666666666667
1410,-0.5399999999999999,0.0,34.97142857142857,31.266666666666666
1411,-0.12,-0.26,45.17142857142857,31.266666666666666
1412,0.01999999999999999,-0.39999999999999997,55.371428571428574,31.266666666666666
1413,-0.12,-0.12,55.371428571428574,41.06666666666666
1414,0.01999999999999999,-0.26,65.57142857142857,41.06666666666666
1415,0.0,-0.45999999999999996,39.34285714285714,31.266666666666666
1416,-0.13999999999999999,0.0,39.34285714285714,41.06666666666666
1417,-0.27999999999999997,0.13999999999999999,39.34285714285714,50.86666666666667
1418,-0.41999999999999993,0.27999999999999997,33.55714285714286,69.95238095238095
1419,0.0,0.0,49.542857142857144,60.666666666666664
1420,-0.19999999999999998,-0.07999999999999999,39.34285714285714,35.46666666666667
1421,-0.33999999999999997,-0.06,39.34285714285714,45.26666666666667
1422,-0.4799999999999999,0.07999999999999999,39.34285714285714,55.06666666666667
1423,-0.6199999999999999,0.21999999999999997,33.55714285714286,74.79523809523809
1424,-0.06,-0.06,49.542857142857144,64.86666666666666
1425,0.07999999999999999,-0.19999999999999998,59.74285714285714,64.86666666666666
1426,0.21999999999999997,-0.33999999999999997,69.94285714285714,64.86666666666666
1427,0.35999999999999993,-0.4799999999999999,80.14285714285714,64.86666666666666
1428,0.0,-0.6799999999999999,43.71428571428572,35.46666666666667
1429,0.13999999999999999,-0.7,53.91428571428572,35.46666666666667
1430,0.0,0.0,53.91428571428572,45.26666666666667
1431,0.13999999999999999,-0.13999999999999999,64.11428571428571,45.26666666666667
1432,0.0,0.0,64.11428571428571,55.06666666666667
1433,-0.13999999999999999,0.13999999999999999,64.11428571428571,64.86666666666666
1434,0.0,0.0,74.31428571428572,64.86666666666666
1435,0.13999999999999999,-0.13999999999999999,84.51428571428572,64.86666666666666
1436,0.0,-0.27999999999999997,74.31428571428572,64.86666666666666
1437,-0.13999999999999999,0.0,74.31428571428572,74.66666666666667
1438,-0.27999999999999997,-0.13999999999999999,74.31428571428572,64.86666666666666
1439,-0.41999999999999993,0.0,74.31428571428572,74.66666666666667
1440,-0.6199999999999999,-0.07999999999999999,43.71428571428572,39.666666666666664
1441,-0.06,-0.33999999999999997,53.91428571428572,39.666666666666664
1442,0.07999999999999999,-0.4799999999999999,64.11428571428571,39.666666666666664
1443,0.21999999999999997,-0.6199999999999999,85.24285714285715,33.595238095238095
1444,-0.06,-0.06,74.31428571428572,49.46666666666666
1445,-0.13999999999999999,-0.26,48.08571428571428,39.666666666666664
1446,0.0,-0.27999999999999997,58.285714285714285,39.666666666666664
1447,0.13999999999999999,-0.41999999999999993,68.48571428571428,39.666666666666664
1448,0.0,0.0,68.48571428571428,49.46666666666666
1449,0.13999999999999999,-0.13999999999999999,78.68571428571428,49.46666666666666
1450,0.0,0.0,78.68571428571428,59.266666666666666
1451,-0.13999999999999999,0.13999999999999999,78.68571428571428,69.06666666666666
1452,-0.27999999999999997,0.27999999999999997,78.68571428571428,78.86666666666666
1453,-0.41999999999999993,0.0,78.68571428571428,69.06666666666666
1454,-0.5599999999999999,0.13999999999999999,78.68571428571428,78.86666666666666
1455,-0.76,0.06,48.08571428571428,43.86666666666666
1456,-0.06,-0.19999999999999998,58.285714285714285,43.86666666666666
1457,0.07999999999999999,-0.33999999999999997,68.48571428571428,43.86666666666666
1458,0.21999999999999997,-0.4799999999999999,90.25714285714285,37.15238095238095
1459,-0.06,-0.06,78.68571428571428,53.66666666666667
1460,-0.19999999999999998,0.07999999999999999,78.68571428571428,63.46666666666666
1461,-0.27999999999999997,-0.12,52.45714285714286,43.86666666666666
1462,-0.41999999999999993,0.13999999999999999,52.45714285714286,53.66666666666667
1463,-0.5599999999999999,0.27999999999999997,52.45714285714286,63.46666666666666
1464,-0.7,0.41999999999999993,44.74285714285715,84.48095238095237
1465,-0.8999999999999999,0.06,52.45714285714286,48.06666666666667
1466,-1.0399999999999998,0.07999999999999999,52.45714285714286,57.86666666666667
1467,-0.06,-0.06,62.65714285714286,57.86666666666667
1468,0.07999999999999999,-0.19999999999999998,72.85714285714286,57.86666666666667
1469,0.21999999999999997,-0.33999999999999997,83.05714285714286,57.86666666666667
1470,-0.06,-0.06,83.05714285714286,67.66666666666667
1471,-0.19999999999999998,0.07999999999999999,83.05714285714286,77.46666666666667
1472,-0.06,-0.06,93.25714285714287,77.46666666666667
1473,-0.19999999999999998,-0.19999999999999998,83.05714285714286,77.46666666666667
1474,-0.06,-0.33999999999999997,93.25714285714287,77.46666666666667
1475,-0.13999999999999999,-0.5399999999999999,56.82857142857143,48.06666666666667
1476,-0.27999999999999997,0.0,56.82857142857143,57.86666666666667
1477,-0.41999999999999993,0.13999999999999999,56.82857142857143,67.66666666666667
1478,-0.5599999999999999,0.27999999999999997,48.471428571428575,89.32380952380952
1479,-0.76,0.06,56.82857142857143,52.266666666666666
1480,-0.8999999999999999,0.07999999999999999,56.82857142857143,62.06666666666667
1481,-0.06,-0.06,67.02857142857144,62.06666666666667
1482,-0.19999999999999998,0.07999999999999999,67.02857142857144,71.86666666666666
1483,-0.06,-0.06,77.22857142857144,71.86666666666666
1484,0.07999999999999999,-0.19999999999999998,87.42857142857144,71.86666666666666
1485,0.0,-0.39999999999999997,61.2,52.266666666666666
1486,-0.13999999999999999,0.0,61.2,62.06666666666667
1487,0.0,-0.13999999999999999,71.4,62.06666666666667
1488,-0.13999999999999999,0.0,71.4,71.86666666666666
1489,-0.27999999999999997,0.13999999999999999,71.4,81.66666666666666
1490,-0.41999999999999993,0.27999999999999997,60.9,105.46666666666665
1491,0.0,0.0,81.6,91.46666666666665
1492,-0.13999999999999999,0.13999999999999999,69.6,116.76666666666665
1493,-0.27999999999999997,0.27999999999999997,65.60000000000001,133.73333333333332
1494,0.0,0.0,78.3,128.06666666666666
1495,0.13999999999999999,-0.13999999999999999,102.0,111.06666666666666
1496,0.27999999999999997,-0.27999999999999997,112.2,111.06666666666666
1497,0.41999999999999993,-0.41999999999999993,122.4,111.06666666666666
1498,0.0,0.0,122.4,120.86666666666666
1499,0.13999999999999999,-0.13999999999999999,132.6,120.86666666666666
1500,0.27999999999999997,-0.27999999999999997,142.8,120.86666666666666
1501,0.0,0.0,142.8,130.66666666666669
1502,-0.13999999999999999,0.13999999999999999,142.8,140.46666666666667
1503,0.0,0.0,153.0,140.46666666666667
1504,-0.13999999999999999,0.13999999999999999,153.0,150.26666666666668
1505,-0.33999999999999997,-0.06,34.285714285714285,34.285714285714285
1506,-0.06,-0.19999999999999998,44.285714285714285,34.285714285714285
1507,0.07999999999999999,-0.33999999999999997,54.285714285714285,34.285714285714285
1508,0.21999999999999997,-0.4799999999999999,73.92857142857142,29.142857142857142
1509,-0.06,-0.06,64.28571428571428,44.285714285714285
1510,-0.13999999999999999,-0.26,38.57142857142857,34.285714285714285
1511,-0.27999999999999997,0.0,38.57142857142857,44.285714285714285
1512,0.0,-0.13999999999999999,48.57142857142857,44.285714285714285
1513,-0.13999999999999999,0.0,48.57142857142857,54.285714285714285
1514,0.0,-0.13999999999999999,58.57142857142857,54.285714285714285
1515,-0.13999999999999999,0.0,58.57142857142857,64.28571428571428
1516,-0.33999999999999997,-0.07999999999999999,38.57142857142857,38.57142857142857
1517,-0.4799999999999999,-0.06,38.57142857142857,48.57142857142857
1518,-0.06,-0.19999999999999998,48.57142857142857,48.57142857142857
1519,0.07999999999999999,-0.33999999999999997,58.57142857142857,48.57142857142857
1520,-0.06,-0.06,58.57142857142857,58.57142857142857
1521,0.07999999999999999,-0.19999999999999998,68.57142857142857,58.57142857142857
1522,0.0,-0.39999999999999997,42.85714285714286,38.57142857142857
1523,-0.13999999999999999,0.0,42.85714285714286,48.57142857142857
1524,-0.27999999999999997,0.13999999999999999,42.85714285714286,58.57142857142857
1525,-0.41999999999999993,0.27999999999999997,36.42857142857143,78.85714285714285
1526,0.0,0.0,52.85714285714286,68.57142857142857
1527,-0.19999999999999998,-0.07999999999999999,42.85714285714286,42.85714285714286
1528,-0.06,-0.33999999999999997,52.85714285714286,42.85714285714286
1529,0.07999999999999999,-0.4799999999999999,62.85714285714286,42.85714285714286
1530,0.21999999999999997,-0.6199999999999999,83.78571428571428,36.42857142857143
1531,0.0,-0.82,47.14285714285714,42.85714285714286
1532,0.13999999999999999,-0.8399999999999999,57.14285714285714,42.85714285714286
1533,0.27999999999999997,-0.9799999999999999,67.14285714285714,42.85714285714286
1534,0.0,0.0,67.14285714285714,52.85714285714286
1535,-0.13999999999999999,0.13999999999999999,67.14285714285714,62.85714285714286
1536,0.0,0.0,77.14285714285714,62.85714285714286
1537,-0.13999999999999999,0.13999999999999999,77.14285714285714,72.85714285714286
1538,0.0,0.0,87.14285714285714,72.85714285714286
1539,-0.07999999999999999,-0.19999999999999998,51.42857142857143,42.85714285714286
1540,0.06,-0.21999999999999997,61.42857142857143,42.85714285714286
1541,0.19999999999999998,-0.35999999999999993,71.42857142857143,42.85714285714286
1542,0.33999999999999997,-0.49999999999999994,93.64285714285714,36.42857142857143
1543,0.06,0.06,81.42857142857143,52.85714285714286
1544,-0.01999999999999999,-0.13999999999999999,60.728571428571435,39.00000000000001
1545,0.12,-0.15999999999999998,71.62857142857145,39.00000000000001
1546,-0.01999999999999999,0.12,71.62857142857145,48.10000000000001
1547,0.12,-0.01999999999999999,82.52857142857144,48.10000000000001
1548,0.26,-0.15999999999999998,93.42857142857144,48.10000000000001
1549,0.12,0.12,93.42857142857144,57.2
1550,-0.13999999999999999,-0.13999999999999999,20.952380952380953,20.952380952380953
1551,0.0,-0.27999999999999997,30.952380952380953,20.952380952380953
1552,-0.13999999999999999,0.0,30.952380952380953,30.952380952380953
1553,-0.27999999999999997,0.13999999999999999,30.952380952380953,40.95238095238095
1554,0.0,0.0,40.95238095238095,40.95238095238095
1555,0.13999999999999999,-0.13999999999999999,50.95238095238095,40.95238095238095
1556,0.06,-0.33999999999999997,25.238095238095237,20.952380952380953
1557,-0.07999999999999999,0.06,25.238095238095237,30.952380952380953
1558,-0.21999999999999997,0.19999999999999998,25.238095238095237,40.95238095238095
1559,0.06,0.06,35.238095238095234,40.95238095238095
1560,-0.07999999999999999,0.19999999999999998,35.238095238095234,50.95238095238095
1561,-0.27999999999999997,0.12,25.238095238095237,25.238095238095237
1562,0.0,-0.13999999999999999,35.238095238095234,25.238095238095237
1563,0.13999999999999999,-0.27999999999999997,45.238095238095234,25.238095238095237
1564,0.0,0.0,45.238095238095234,35.238095238095234
1565,0.13999999999999999,-0.13999999999999999,55.238095238095234,35.238095238095234
1566,0.06,-0.33999999999999997,29.523809523809526,25.238095238095237
1567,-0.07999999999999999,0.06,29.523809523809526,35.238095238095234
1568,-0.21999999999999997,0.19999999999999998,29.523809523809526,45.238095238095234
1569,0.06,0.06,39.523809523809526,45.238095238095234
1570,-0.07999999999999999,0.19999999999999998,39.523809523809526,55.238095238095234
1571,-0.27999999999999997,0.12,29.523809523809526,29.523809523809526
1572,-0.41999999999999993,0.13999999999999999,29.523809523809526,39.523809523809526
1573,0.0,0.0,39.523809523809526,39.523809523809526
1574,0.13999999999999999,-0.13999999999999999,49.523809523809526,39.523809523809526
1575,0.27999999999999997,-0.27999999999999997,59.523809523809526,39.523809523809526
1576,0.06,-0.4799999999999999,33.80952380952381,29.523809523809526
1577,-0.07999999999999999,0.06,33.80952380952381,39.523809523809526
1578,-0.21999999999999997,0.19999999999999998,33.80952380952381,49.523809523809526
1579,-0.35999999999999993,0.33999999999999997,28.738095238095237,68.45238095238095
1580,0.06,0.06,43.8095238095238,59.523809523809526
1581,0.19999999999999998,-0.07999999999999999,53.8095238095238,59.523809523809526
1582,0.33999999999999997,-0.21999999999999997,63.8095238095238,59.523809523809526
1583,0.06,0.06,63.8095238095238,69.52380952380953
1584,-0.07999999999999999,-0.07999999999999999,63.8095238095238,59.523809523809526
1585,0.06,-0.21999999999999997,73.80952380952381,59.523809523809526
1586,-0.07999999999999999,-0.35999999999999993,63.8095238095238,59.523809523809526
1587,0.06,-0.49999999999999994,73.80952380952381,59.523809523809526
1588,-0.01999999999999999,-0.7,38.095238095238095,29.523809523809526
1589,0.12,-0.7199999999999999,48.095238095238095,29.523809523809526
1590,-0.01999999999999999,0.12,48.095238095238095,39.523809523809526
1591,-0.15999999999999998,0.26,48.095238095238095,49.523809523809526
1592,0.12,0.12,58.095238095238095,49.523809523809526
1593,-0.01999999999999999,0.26,58.095238095238095,59.523809523809526
1594,-0.27999999999999997,0.18,38.095238095238095,33.80952380952381
1595,-0.41999999999999993,0.13999999999999999,38.095238095238095,43.8095238095238
1596,-0.5599999999999999,0.27999999999999997,38.095238095238095,53.8095238095238
1597,-0.7,0.41999999999999993,32.38095238095238,73.38095238095237
1598,-0.8999999999999999,0.06,38.095238095238095,38.095238095238095
1599,-1.0399999999999998,0.07999999999999999,38.095238095238095,48.095238095238095
1600,-0.06,-0.06,48.095238095238095,48.095238095238095
1601,0.07999999999999999,-0.19999999999999998,58.095238095238095,48.095238095238095
1602,-0.06,-0.06,58.095238095238095,58.095238095238095
1603,-0.19999999999999998,0.07999999999999999,58.095238095238095,68.0952380952381
1604,-0.06,-0.06,68.0952380952381,68.0952380952381
1605,0.07999999999999999,-0.19999999999999998,78.0952380952381,68.0952380952381
1606,0.0,-0.39999999999999997,42.38095238095238,38.095238095238095
1607,-0.13999999999999999,0.0,42.38095238095238,48.095238095238095
1608,-0.27999999999999997,0.13999999999999999,42.38095238095238,58.095238095238095
1609,-0.41999999999999993,0.27999999999999997,36.02380952380952,78.30952380952381
1610,0.0,0.0,52.38095238095238,68.0952380952381
1611,-0.19999999999999998,-0.07999999999999999,42.38095238095238,42.38095238095238
1612,-0.06,-0.33999999999999997,52.38095238095238,42.38095238095238
1613,0.07999999999999999,-0.4799999999999999,62.38095238095238,42.38095238095238
1614,0.21999999999999997,-0.6199999999999999,83.23809523809524,36.02380952380952
1615,0.0,-0.82,46.666666666666664,42.38095238095238
1616,0.13999999999999999,-0.8399999999999999,56.666666666666664,42.38095238095238
1617,0.0,0.0,56.666666666666664,52.38095238095238
1618,-0.13999999999999999,0.13999999999999999,56.666666666666664,62.38095238095238
1619,-0.27999999999999997,0.27999999999999997,56.666666666666664,72.3809523809524
1620,-0.4799999999999999,0.06,46.666666666666664,46.666666666666664
1621,-0.06,-0.19999999999999998,56.666666666666664,46.666666666666664
1622,-0.19999999999999998,-0.06,56.666666666666664,56.666666666666664
1623,-0.06,-0.19999999999999998,66.66666666666667,56.666666666666664
1624,0.07999999999999999,-0.33999999999999997,76.66666666666667,56.666666666666664
1625,0.21999999999999997,-0.4799999999999999,99.66666666666667,48.166666666666664
1626,0.35999999999999993,-0.6199999999999999,116.0,45.333333333333336
1627,-0.06,-0.06,111.16666666666666,56.66666666666667
1628,0.07999999999999999,-0.19999999999999998,128.0,53.33333333333334
1629,-0.06,-0.06,122.66666666666666,65.16666666666667
1630,-0.19999999999999998,0.07999999999999999,106.66666666666667,86.66666666666667
1631,-0.33999999999999997,0.21999999999999997,106.66666666666667,96.66666666666667
1632,-0.5399999999999999,-0.12,28.171428571428574,20.53333333333333
1633,-0.6799999999999999,0.01999999999999999,28.171428571428574,30.333333333333332
1634,-0.82,0.15999999999999998,28.171428571428574,40.133333333333326
1635,-0.9599999999999999,0.29999999999999993,24.02857142857143,57.57619047619047
1636,-1.16,0.0,28.171428571428574,24.73333333333333
1637,-0.18,-0.31999999999999995,38.371428571428574,24.73333333333333
1638,-0.04000000000000001,-0.45999999999999996,48.57142857142858,24.73333333333333
1639,0.09999999999999998,-0.5999999999999999,67.41428571428571,20.947619047619046
1640,0.0,-0.7999999999999999,32.542857142857144,24.73333333333333
1641,0.13999999999999999,-0.7,42.74285714285715,24.73333333333333
1642,0.0,0.0,42.74285714285715,34.53333333333333
1643,-0.13999999999999999,0.13999999999999999,42.74285714285715,44.33333333333333
1644,0.0,0.0,52.94285714285714,44.33333333333333
1645,-0.13999999999999999,0.13999999999999999,52.94285714285714,54.133333333333326
1646,-0.33999999999999997,0.06,32.542857142857144,28.933333333333334
1647,-0.06,-0.19999999999999998,42.74285714285715,28.933333333333334
1648,0.07999999999999999,-0.33999999999999997,52.94285714285714,28.933333333333334
1649,0.21999999999999997,-0.4799999999999999,72.42857142857143,24.504761904761907
1650,-0.06,-0.06,63.142857142857146,38.733333333333334
1651,-0.13999999999999999,-0.26,36.91428571428571,28.933333333333334
1652,-0.27999999999999997,0.0,36.91428571428571,38.733333333333334
1653,-0.41999999999999993,0.13999999999999999,36.91428571428571,48.53333333333333
1654,-0.5599999999999999,0.27999999999999997,31.485714285714284,67.26190476190476
1655,-0.76,0.06,36.91428571428571,33.13333333333333
1656,-0.06,-0.19999999999999998,47.11428571428572,33.13333333333333
1657,0.07999999999999999,-0.33999999999999997,57.314285714285724,33.13333333333333
1658,0.21999999999999997,-0.4799999999999999,77.44285714285714,28.06190476190476
1659,0.0,-0.6799999999999999,41.285714285714285,33.13333333333333
1660,0.13999999999999999,-0.7,51.48571428571429,33.13333333333333
1661,0.27999999999999997,-0.8399999999999999,61.68571428571428,33.13333333333333
1662,0.0,0.0,61.68571428571428,42.93333333333332
