,match_id,p1_ace,p1_winner,p1_double_fault,p1_unf_err,p1_net_pt,p1_server,p1_serve_no,p1_net_pt_won,p1_break_pt,p1_break_pt_won,p1_break_pt_missed,p1_distance_run,serve_depth,return_depth,speed_mph,p1_victor
3109,2023-wimbledon-1313,0,0,0,1,0,0,0,0,1,0,1,7.561,1.0,,86.0,0
3110,2023-wimbledon-1313,0,0,0,0,0,0,1,0,1,0,1,1.203,0.0,,124.0,0
3111,2023-wimbledon-1313,0,0,0,0,0,0,1,0,1,0,1,1.234,0.0,,118.0,0
3112,2023-wimbledon-1313,0,0,0,0,0,0,1,0,0,0,0,23.477,0.0,0.0,104.0,0
3113,2023-wimbledon-1313,0,0,0,0,0,0,1,0,0,0,0,1.722,1.0,,115.0,0
3114,2023-wimbledon-1313,0,1,0,0,0,1,0,0,0,0,0,19.804,0.0,0.0,95.0,1
3115,2023-wimbledon-1313,0,1,0,0,1,1,1,1,0,0,0,12.773,0.0,0.0,121.0,1
3116,2023-wimbledon-1313,0,1,0,0,0,1,0,0,0,0,0,8.657,0.0,1.0,99.0,1
3117,2023-wimbledon-1313,1,1,0,0,0,1,1,0,0,0,0,0.915,0.0,,119.0,1
3118,2023-wimbledon-1313,0,0,0,0,0,0,0,0,0,0,0,27.341,0.0,1.0,94.0,1
3119,2023-wimbledon-1313,0,0,0,1,0,0,0,0,0,0,0,15.26,0.0,1.0,94.0,0
3120,2023-wimbledon-1313,0,0,0,1,0,0,0,0,0,0,0,13.026,0.0,0.0,96.0,0
3121,2023-wimbledon-1313,0,0,0,0,0,0,1,0,0,0,0,18.555,0.0,0.0,101.0,1
3122,2023-wimbledon-1313,0,0,0,0,0,0,1,0,0,0,0,8.104,1.0,1.0,105.0,0
3123,2023-wimbledon-1313,0,0,0,0,0,0,0,0,0,0,0,32.157,1.0,0.0,92.0,1
3124,2023-wimbledon-1313,0,0,0,0,0,0,1,0,0,0,0,5.517,0.0,0.0,101.0,0
3125,2023-wimbledon-1313,0,0,0,0,0,0,1,0,0,0,0,10.683,0.0,1.0,100.0,0
3126,2023-wimbledon-1313,0,0,0,1,0,1,0,0,0,0,0,6.574,0.0,0.0,87.0,0
3127,2023-wimbledon-1313,0,0,0,1,0,1,0,0,0,0,0,7.632,0.0,1.0,88.0,0
3128,2023-wimbledon-1313,0,0,0,0,0,1,1,0,0,0,0,7.702,0.0,0.0,105.0,1
3129,2023-wimbledon-1313,0,0,0,0,0,1,0,0,0,0,0,37.954,1.0,1.0,91.0,0
3130,2023-wimbledon-1313,0,0,0,0,0,1,1,0,0,0,0,14.983,0.0,1.0,114.0,0
3131,2023-wimbledon-1313,0,1,0,0,0,0,0,0,0,0,0,30.542,0.0,0.0,92.0,1
3132,2023-wimbledon-1313,0,0,0,0,0,0,1,0,0,0,0,56.85,0.0,0.0,109.0,0
3133,2023-wimbledon-1313,0,1,0,0,0,0,1,0,0,0,0,11.955,0.0,1.0,118.0,1
3134,2023-wimbledon-1313,0,0,0,0,0,0,1,0,0,0,0,37.95,0.0,1.0,97.0,1
3135,2023-wimbledon-1313,0,0,0,0,0,0,1,0,1,1,0,48.13,0.0,1.0,112.0,1
3136,2023-wimbledon-1313,1,1,0,0,0,1,1,0,0,0,0,1.108,0.0,,133.0,1
3137,2023-wimbledon-1313,0,0,0,0,0,1,0,0,0,0,0,48.926,1.0,1.0,98.0,0
3138,2023-wimbledon-1313,0,0,0,0,0,1,1,0,0,0,0,14.42,0.0,1.0,108.0,1
3139,2023-wimbledon-1313,0,0,0,0,0,1,0,0,0,0,0,4.995,0.0,1.0,84.0,1
3140,2023-wimbledon-1313,0,1,0,0,0,1,0,0,0,0,0,10.673,1.0,0.0,86.0,1
3141,2023-wimbledon-1313,0,0,0,0,0,0,0,0,0,0,0,8.115,0.0,0.0,86.0,1
3142,2023-wimbledon-1313,0,0,0,0,0,0,1,0,0,0,0,2.27,,,116.0,0
3143,2023-wimbledon-1313,0,0,0,0,0,0,0,0,0,0,0,7.89,0.0,0.0,92.0,0
3144,2023-wimbledon-1313,0,0,0,0,0,0,0,0,0,0,0,17.452,1.0,0.0,91.0,1
3145,2023-wimbledon-1313,0,0,0,0,0,0,1,0,0,0,0,1.213,1.0,,101.0,0
3146,2023-wimbledon-1313,0,0,0,0,0,0,1,0,0,0,0,17.392,0.0,1.0,113.0,1
3147,2023-wimbledon-1313,0,0,0,0,0,0,0,0,0,0,0,13.685,0.0,0.0,94.0,1
3148,2023-wimbledon-1313,0,0,0,0,0,0,1,0,1,0,1,9.04,1.0,1.0,123.0,0
3149,2023-wimbledon-1313,0,1,0,0,0,0,0,0,0,0,0,26.121,0.0,1.0,86.0,1
3150,2023-wimbledon-1313,0,1,0,0,0,0,1,0,1,1,0,8.201,0.0,1.0,109.0,1
3151,2023-wimbledon-1313,0,1,0,0,0,1,0,0,0,0,0,21.701,0.0,1.0,84.0,1
3152,2023-wimbledon-1313,0,0,0,0,0,1,0,0,0,0,0,38.946,0.0,0.0,92.0,0
3153,2023-wimbledon-1313,0,0,0,1,0,1,0,0,0,0,0,9.218,0.0,1.0,87.0,0
3154,2023-wimbledon-1313,0,1,0,0,0,1,1,0,0,0,0,49.974,0.0,0.0,112.0,1
3155,2023-wimbledon-1313,0,0,0,0,0,1,0,0,0,0,0,41.554,0.0,0.0,95.0,1
3156,2023-wimbledon-1313,0,0,0,1,0,1,0,0,0,0,0,21.022,1.0,0.0,90.0,0
3157,2023-wimbledon-1313,0,0,0,0,0,1,1,0,0,0,0,2.259,0.0,0.0,109.0,1
3158,2023-wimbledon-1313,0,1,0,0,0,1,1,0,0,0,0,1.04,0.0,,118.0,1
3159,2023-wimbledon-1313,0,0,0,0,0,0,1,0,0,0,0,4.268,0.0,0.0,115.0,0
3160,2023-wimbledon-1313,0,0,0,0,0,0,1,0,0,0,0,8.215,0.0,0.0,101.0,0
3161,2023-wimbledon-1313,0,0,0,0,0,0,0,0,0,0,0,30.274,0.0,1.0,90.0,0
3162,2023-wimbledon-1313,0,0,0,0,0,0,1,0,0,0,0,1.979,1.0,,103.0,0
3163,2023-wimbledon-1313,0,0,0,0,0,1,1,0,0,0,0,14.083,1.0,,124.0,1
3164,2023-wimbledon-1313,0,0,0,0,0,1,0,0,0,0,0,20.077,0.0,0.0,90.0,1
3165,2023-wimbledon-1313,0,0,0,0,0,1,1,0,0,0,0,12.122,0.0,1.0,125.0,1
3166,2023-wimbledon-1313,1,1,0,0,0,1,1,0,0,0,0,4.011,1.0,1.0,118.0,1
3167,2023-wimbledon-1313,0,0,0,0,1,0,1,0,0,0,0,26.915,0.0,0.0,118.0,0
3168,2023-wimbledon-1313,0,0,0,0,0,0,0,0,0,0,0,2.148,1.0,,,1
3169,2023-wimbledon-1313,0,1,0,0,0,0,0,0,0,0,0,17.922,0.0,0.0,89.0,1
3170,2023-wimbledon-1313,0,0,0,0,0,0,1,0,0,0,0,19.512,1.0,0.0,106.0,1
3171,2023-wimbledon-1313,0,0,0,0,0,0,1,0,1,0,1,19.407,1.0,0.0,101.0,0
3172,2023-wimbledon-1313,0,0,0,0,0,0,1,0,1,0,1,9.49,0.0,0.0,113.0,0
3173,2023-wimbledon-1313,0,0,0,0,0,0,1,0,0,0,0,44.279,1.0,0.0,120.0,0
3174,2023-wimbledon-1313,0,0,0,0,0,0,1,0,0,0,0,27.268,1.0,0.0,115.0,0
3175,2023-wimbledon-1313,0,0,0,0,0,1,1,0,0,0,0,27.339,1.0,0.0,110.0,0
3176,2023-wimbledon-1313,0,0,0,0,0,0,1,0,0,0,0,1.118,1.0,,115.0,0
3177,2023-wimbledon-1313,0,0,0,0,0,0,1,0,0,0,0,33.244,1.0,1.0,102.0,1
3178,2023-wimbledon-1313,0,0,0,0,0,1,1,0,0,0,0,3.199,0.0,0.0,122.0,1
3179,2023-wimbledon-1313,0,0,0,0,0,1,1,0,0,0,0,5.291,1.0,1.0,108.0,1
3180,2023-wimbledon-1313,0,0,0,0,0,0,0,0,0,0,0,36.88,0.0,1.0,86.0,0
3181,2023-wimbledon-1313,0,0,0,0,0,0,1,0,0,0,0,5.64,0.0,0.0,97.0,0
3182,2023-wimbledon-1313,0,0,0,0,0,1,0,0,0,0,0,10.758,0.0,1.0,91.0,1
3183,2023-wimbledon-1313,0,1,0,0,0,1,0,0,0,0,0,45.015,0.0,1.0,89.0,1
3184,2023-wimbledon-1313,0,0,0,1,0,0,1,0,0,0,0,20.46,0.0,0.0,114.0,0
3185,2023-wimbledon-1313,0,0,0,0,0,0,1,0,0,0,0,45.638,1.0,1.0,116.0,1
3186,2023-wimbledon-1313,0,0,0,0,0,1,0,0,0,0,0,13.228,1.0,0.0,92.0,1
3187,2023-wimbledon-1313,0,0,0,0,0,0,1,0,0,0,0,23.557,1.0,0.0,98.0,1
3188,2023-wimbledon-1313,0,0,0,0,0,0,1,0,0,0,0,7.337,0.0,0.0,107.0,0
3189,2023-wimbledon-1313,0,1,0,0,0,0,0,0,0,0,0,21.732,0.0,0.0,90.0,1
3190,2023-wimbledon-1313,0,0,0,0,0,0,1,0,0,0,0,20.951,0.0,1.0,107.0,1
3191,2023-wimbledon-1313,0,0,0,0,0,0,0,0,1,0,1,64.571,1.0,0.0,94.0,0
3192,2023-wimbledon-1313,0,0,0,0,0,0,1,0,1,0,1,1.217,1.0,,117.0,0
3193,2023-wimbledon-1313,0,0,0,0,0,0,0,0,0,0,0,13.653,0.0,0.0,92.0,0
3194,2023-wimbledon-1313,0,0,0,0,0,0,0,0,0,0,0,22.875,1.0,1.0,92.0,1
3195,2023-wimbledon-1313,0,1,0,0,0,0,1,0,0,0,0,21.029,,0.0,103.0,1
3196,2023-wimbledon-1313,0,0,0,0,0,0,0,0,1,1,0,26.859,1.0,1.0,93.0,1
3197,2023-wimbledon-1313,0,1,0,0,0,1,0,0,0,0,0,7.676,0.0,1.0,88.0,1
3198,2023-wimbledon-1313,0,0,0,0,0,1,0,0,0,0,0,15.226,0.0,1.0,92.0,0
3199,2023-wimbledon-1313,0,0,0,0,0,1,1,0,0,0,0,0.545,0.0,,126.0,1
3200,2023-wimbledon-1313,1,1,0,0,0,1,1,0,0,0,0,0.777,0.0,,120.0,1
3201,2023-wimbledon-1313,0,0,0,0,0,1,0,0,0,0,0,9.038,0.0,1.0,94.0,1
3202,2023-wimbledon-1313,0,0,0,0,0,0,1,0,0,0,0,0.795,1.0,,119.0,0
3203,2023-wimbledon-1313,0,0,0,1,0,0,0,0,0,0,0,13.904,0.0,0.0,85.0,0
3204,2023-wimbledon-1313,0,1,0,0,0,0,1,0,0,0,0,23.728,1.0,0.0,99.0,1
3205,2023-wimbledon-1313,0,0,0,1,0,0,0,0,0,0,0,4.495,0.0,1.0,85.0,0
3206,2023-wimbledon-1313,0,0,0,0,0,0,1,0,0,0,0,2.475,1.0,,101.0,0
3207,2023-wimbledon-1313,0,0,0,0,0,1,1,0,0,0,0,5.592,0.0,0.0,119.0,1
3208,2023-wimbledon-1313,0,0,0,0,0,1,0,0,0,0,0,62.023,0.0,0.0,89.0,1
3209,2023-wimbledon-1313,0,0,1,1,0,1,0,0,0,0,0,0.596,0.0,,,0
3210,2023-wimbledon-1313,0,0,0,0,0,1,1,0,0,0,0,4.84,0.0,0.0,120.0,1
3211,2023-wimbledon-1313,0,0,0,1,0,1,0,0,0,0,0,26.327,0.0,0.0,100.0,0
3212,2023-wimbledon-1313,1,1,0,0,0,1,1,0,0,0,0,0.683,0.0,,122.0,1
3213,2023-wimbledon-1313,0,1,0,0,0,0,1,0,0,0,0,4.284,0.0,0.0,103.0,1
3214,2023-wimbledon-1313,0,0,0,0,0,0,0,0,0,0,0,25.911,0.0,0.0,88.0,0
3215,2023-wimbledon-1313,0,1,0,0,0,0,1,0,0,0,0,17.348,0.0,0.0,116.0,1
3216,2023-wimbledon-1313,0,0,0,0,0,0,0,0,0,0,0,5.989,0.0,1.0,99.0,1
3217,2023-wimbledon-1313,0,0,0,0,0,0,0,0,1,1,0,18.101,1.0,1.0,93.0,1
3218,2023-wimbledon-1313,0,0,0,1,0,1,0,0,0,0,0,21.16,0.0,0.0,90.0,0
3219,2023-wimbledon-1313,0,0,0,0,0,1,0,0,0,0,0,9.874,0.0,0.0,89.0,0
3220,2023-wimbledon-1313,0,0,0,0,0,1,1,0,0,0,0,7.768,1.0,0.0,124.0,1
3221,2023-wimbledon-1313,0,0,0,0,0,1,0,0,0,0,0,2.814,0.0,0.0,92.0,1
3222,2023-wimbledon-1313,0,0,0,0,0,1,0,0,0,0,0,9.675,1.0,1.0,85.0,0
3223,2023-wimbledon-1313,0,1,0,0,0,1,0,0,0,0,0,12.589,0.0,0.0,91.0,1
3224,2023-wimbledon-1313,0,0,0,0,0,1,1,0,0,0,0,2.802,0.0,1.0,107.0,1
3225,2023-wimbledon-1313,0,0,0,0,0,1,1,0,0,0,0,4.831,0.0,0.0,118.0,1
3226,2023-wimbledon-1313,0,0,0,0,0,0,0,0,0,0,0,9.706,0.0,0.0,91.0,1
3227,2023-wimbledon-1313,0,0,0,0,1,0,0,0,0,0,0,25.633,0.0,0.0,79.0,0
3228,2023-wimbledon-1313,0,0,0,0,0,0,1,0,0,0,0,1.004,1.0,,117.0,0
3229,2023-wimbledon-1313,0,0,0,0,0,0,1,0,0,0,0,15.311,1.0,0.0,102.0,1
3230,2023-wimbledon-1313,0,0,0,0,0,0,1,0,0,0,0,5.628,1.0,0.0,102.0,0
3231,2023-wimbledon-1313,0,0,0,1,0,0,0,0,0,0,0,5.215,0.0,1.0,96.0,0
3232,2023-wimbledon-1313,0,0,0,0,0,1,1,0,0,0,0,3.793,1.0,1.0,108.0,1
3233,2023-wimbledon-1313,0,0,0,0,0,1,1,0,0,0,0,5.206,0.0,1.0,116.0,1
3234,2023-wimbledon-1313,0,0,1,1,0,1,0,0,0,0,0,1.273,1.0,,,0
3235,2023-wimbledon-1313,0,0,0,0,0,1,0,0,0,0,0,1.836,0.0,0.0,92.0,1
3236,2023-wimbledon-1313,0,0,1,1,0,1,0,0,0,0,0,1.453,1.0,,,0
3237,2023-wimbledon-1313,0,1,0,0,1,1,1,1,0,0,0,9.504,0.0,0.0,119.0,1
3238,2023-wimbledon-1314,0,1,0,0,0,0,1,0,0,0,0,8.205,0.0,1.0,129.0,1
3239,2023-wimbledon-1314,0,0,0,0,0,0,1,0,0,0,0,19.231,1.0,0.0,125.0,0
3240,2023-wimbledon-1314,0,0,0,0,0,0,0,0,0,0,0,13.497,0.0,0.0,108.0,0
3241,2023-wimbledon-1314,0,0,0,0,0,0,0,0,0,0,0,9.989,1.0,0.0,103.0,0
3242,2023-wimbledon-1314,0,0,0,0,0,0,1,0,0,0,0,3.856,0.0,1.0,121.0,0
3243,2023-wimbledon-1314,0,0,1,1,0,1,0,0,0,0,0,1.2,1.0,,,0
3244,2023-wimbledon-1314,0,0,0,0,0,1,1,0,0,0,0,4.161,0.0,1.0,134.0,1
3245,2023-wimbledon-1314,0,1,0,0,0,1,0,0,0,0,0,4.282,1.0,0.0,114.0,1
3246,2023-wimbledon-1314,0,0,0,0,0,1,0,0,0,0,0,3.461,0.0,1.0,115.0,1
3247,2023-wimbledon-1314,0,1,0,0,0,1,1,0,0,0,0,0.566,0.0,,128.0,1
3248,2023-wimbledon-1314,0,0,0,0,0,0,0,0,0,0,0,11.621,0.0,0.0,111.0,0
3249,2023-wimbledon-1314,0,1,0,0,0,0,0,0,0,0,0,9.702,0.0,0.0,108.0,1
3250,2023-wimbledon-1314,0,0,0,0,0,0,0,0,0,0,0,8.089,0.0,0.0,102.0,1
3251,2023-wimbledon-1314,0,0,0,0,0,0,1,0,0,0,0,4.518,1.0,1.0,122.0,0
3252,2023-wimbledon-1314,0,0,0,0,0,0,0,0,0,0,0,6.651,0.0,0.0,107.0,1
3253,2023-wimbledon-1314,0,0,0,0,0,0,1,0,1,1,0,17.568,1.0,0.0,126.0,1
3254,2023-wimbledon-1314,0,0,0,1,0,1,0,0,0,0,0,10.474,0.0,1.0,101.0,0
3255,2023-wimbledon-1314,0,0,0,0,0,1,1,0,0,0,0,2.696,0.0,0.0,133.0,1
3256,2023-wimbledon-1314,0,1,0,0,0,1,1,0,0,0,0,6.863,1.0,0.0,127.0,1
3257,2023-wimbledon-1314,0,0,0,0,0,1,1,0,0,0,0,10.425,0.0,0.0,124.0,0
3258,2023-wimbledon-1314,0,0,0,0,0,1,1,0,0,0,0,16.226,1.0,1.0,123.0,1
3259,2023-wimbledon-1314,0,0,0,0,0,1,0,0,0,0,0,5.263,0.0,1.0,85.0,1
3260,2023-wimbledon-1314,0,0,0,0,0,0,1,0,0,0,0,5.443,0.0,0.0,128.0,1
3261,2023-wimbledon-1314,0,1,0,0,0,0,0,0,0,0,0,17.91,0.0,0.0,106.0,1
3262,2023-wimbledon-1314,0,0,0,0,0,0,1,0,0,0,0,25.138,0.0,0.0,121.0,0
3263,2023-wimbledon-1314,0,0,0,0,0,0,1,0,0,0,0,9.003,0.0,0.0,117.0,0
3264,2023-wimbledon-1314,0,0,0,0,0,0,1,0,0,0,0,4.704,1.0,1.0,121.0,0
3265,2023-wimbledon-1314,0,0,0,0,0,0,1,0,0,0,0,7.03,1.0,0.0,122.0,0
3266,2023-wimbledon-1314,0,0,1,1,0,1,0,0,0,0,0,0.984,1.0,,,0
3267,2023-wimbledon-1314,0,0,1,1,0,1,0,0,0,0,0,2.245,1.0,,,0
3268,2023-wimbledon-1314,0,1,0,0,0,1,0,0,0,0,0,13.126,1.0,0.0,103.0,1
3269,2023-wimbledon-1314,0,0,0,0,0,1,0,0,0,0,0,20.385,0.0,0.0,101.0,0
3270,2023-wimbledon-1314,0,0,0,0,0,1,1,0,0,0,0,4.661,1.0,,123.0,1
3271,2023-wimbledon-1314,1,1,0,0,0,1,1,0,0,0,0,3.769,1.0,1.0,127.0,1
3272,2023-wimbledon-1314,1,1,0,0,0,1,0,0,0,0,0,0.789,0.0,,125.0,1
3273,2023-wimbledon-1314,1,1,0,0,0,1,1,0,0,0,0,17.7,1.0,1.0,133.0,1
3274,2023-wimbledon-1314,0,0,0,0,0,0,1,0,0,0,0,12.377,0.0,1.0,125.0,0
3275,2023-wimbledon-1314,0,0,0,1,0,0,1,0,0,0,0,9.577,1.0,1.0,118.0,0
3276,2023-wimbledon-1314,0,0,0,0,0,0,0,0,0,0,0,20.492,1.0,1.0,100.0,1
3277,2023-wimbledon-1314,0,0,0,0,0,0,1,0,0,0,0,3.511,0.0,0.0,117.0,0
3278,2023-wimbledon-1314,0,0,0,0,0,0,0,0,0,0,0,15.968,0.0,0.0,107.0,1
3279,2023-wimbledon-1314,0,0,0,0,0,0,1,0,0,0,0,1.125,1.0,,124.0,0
3280,2023-wimbledon-1314,0,0,0,0,0,1,1,0,0,0,0,3.683,0.0,0.0,122.0,1
3281,2023-wimbledon-1314,1,1,0,0,0,1,1,0,0,0,0,1.557,,,126.0,1
3282,2023-wimbledon-1314,0,0,0,1,0,1,0,0,0,0,0,11.083,0.0,0.0,107.0,0
3283,2023-wimbledon-1314,0,0,1,1,0,1,0,0,0,0,0,0.678,1.0,,,0
3284,2023-wimbledon-1314,0,1,0,0,1,1,1,1,0,0,0,9.565,0.0,,124.0,1
3285,2023-wimbledon-1314,0,0,0,1,0,1,0,0,0,0,0,7.306,0.0,0.0,107.0,0
3286,2023-wimbledon-1314,0,0,0,1,1,1,1,0,0,0,0,12.262,0.0,,129.0,0
3287,2023-wimbledon-1314,0,1,0,0,0,1,1,0,0,0,0,7.974,0.0,1.0,130.0,1
3288,2023-wimbledon-1314,0,0,1,1,0,1,0,0,0,0,0,6.48,1.0,0.0,,0
3289,2023-wimbledon-1314,0,1,0,0,0,1,0,0,0,0,0,8.201,0.0,0.0,109.0,1
3290,2023-wimbledon-1314,1,1,0,0,0,1,0,0,0,0,0,0.931,0.0,,118.0,1
3291,2023-wimbledon-1314,0,0,0,0,0,1,0,0,0,0,0,3.979,1.0,0.0,102.0,1
3292,2023-wimbledon-1314,0,0,0,0,0,0,1,0,0,0,0,8.854,0.0,0.0,119.0,0
3293,2023-wimbledon-1314,0,0,0,0,0,0,1,0,0,0,0,0.822,1.0,,121.0,0
3294,2023-wimbledon-1314,0,0,0,0,0,0,1,0,0,0,0,5.511,1.0,0.0,124.0,0
3295,2023-wimbledon-1314,0,0,0,0,0,0,1,0,0,0,0,8.18,0.0,1.0,122.0,1
3296,2023-wimbledon-1314,0,0,0,0,0,0,1,0,0,0,0,13.706,1.0,0.0,124.0,0
3297,2023-wimbledon-1314,0,0,0,0,0,1,1,0,0,0,0,4.133,0.0,1.0,123.0,1
3298,2023-wimbledon-1314,1,1,0,0,0,1,1,0,0,0,0,0.813,1.0,,123.0,1
3299,2023-wimbledon-1314,0,0,0,1,0,1,0,0,0,0,0,29.946,0.0,0.0,120.0,0
3300,2023-wimbledon-1314,0,0,0,0,0,1,1,0,0,0,0,0.0,,,125.0,1
3301,2023-wimbledon-1314,1,1,0,0,0,1,1,0,0,0,0,1.044,0.0,,122.0,1
3302,2023-wimbledon-1314,0,0,0,0,0,0,1,0,0,0,0,9.982,1.0,0.0,119.0,1
3303,2023-wimbledon-1314,0,0,0,0,0,0,1,0,0,0,0,11.82,1.0,1.0,122.0,0
3304,2023-wimbledon-1314,0,0,0,0,0,0,1,0,0,0,0,28.153,1.0,0.0,125.0,1
3305,2023-wimbledon-1314,0,0,0,0,0,0,0,0,0,0,0,10.26,0.0,0.0,107.0,0
3306,2023-wimbledon-1314,0,0,0,0,0,0,1,0,0,0,0,5.832,1.0,1.0,130.0,0
3307,2023-wimbledon-1314,0,0,0,0,0,0,1,0,0,0,0,4.722,0.0,0.0,124.0,1
3308,2023-wimbledon-1314,0,1,0,0,0,0,0,0,0,0,0,14.87,1.0,0.0,103.0,1
3309,2023-wimbledon-1314,0,1,0,0,0,0,0,0,1,1,0,19.851,0.0,1.0,114.0,1
3310,2023-wimbledon-1314,1,1,0,0,0,1,1,0,0,0,0,0.684,0.0,,130.0,1
3311,2023-wimbledon-1314,1,1,0,0,0,1,1,0,0,0,0,0.832,0.0,,124.0,1
3312,2023-wimbledon-1314,0,0,0,1,0,1,1,0,0,0,0,3.642,1.0,0.0,125.0,0
3313,2023-wimbledon-1314,0,1,0,0,0,1,0,0,0,0,0,7.161,0.0,0.0,102.0,1
3314,2023-wimbledon-1314,0,0,0,0,0,1,1,0,0,0,0,9.683,1.0,0.0,130.0,1
3315,2023-wimbledon-1314,0,0,0,0,0,0,1,0,0,0,0,36.521,0.0,0.0,116.0,1
3316,2023-wimbledon-1314,0,0,0,1,0,0,0,0,0,0,0,27.62,0.0,1.0,109.0,0
3317,2023-wimbledon-1314,0,0,0,0,0,0,0,0,0,0,0,6.118,0.0,1.0,106.0,1
3318,2023-wimbledon-1314,0,0,0,0,0,0,1,0,0,0,0,3.845,0.0,0.0,112.0,0
3319,2023-wimbledon-1314,0,0,0,0,0,0,1,0,0,0,0,1.238,1.0,,121.0,0
3320,2023-wimbledon-1314,0,0,0,0,0,0,1,0,0,0,0,6.613,1.0,1.0,113.0,0
3321,2023-wimbledon-1314,0,0,0,0,1,1,0,1,0,0,0,12.677,0.0,0.0,116.0,1
3322,2023-wimbledon-1314,0,1,0,0,0,1,1,0,0,0,0,8.361,0.0,0.0,124.0,1
3323,2023-wimbledon-1314,0,0,0,0,0,1,0,0,0,0,0,2.988,0.0,0.0,106.0,1
3324,2023-wimbledon-1314,0,0,0,1,1,1,1,0,0,0,0,12.013,1.0,0.0,127.0,0
3325,2023-wimbledon-1314,0,1,0,0,1,1,1,1,0,0,0,8.873,0.0,,120.0,1
3326,2023-wimbledon-1314,0,0,0,0,0,0,1,0,0,0,0,4.332,1.0,0.0,124.0,0
3327,2023-wimbledon-1314,0,0,0,0,0,0,1,0,0,0,0,5.407,0.0,1.0,122.0,1
3328,2023-wimbledon-1314,0,0,0,0,0,0,0,0,0,0,0,4.46,1.0,,,1
3329,2023-wimbledon-1314,0,0,0,1,0,0,0,0,0,0,0,7.357,0.0,1.0,107.0,0
3330,2023-wimbledon-1314,0,1,0,0,1,0,1,1,0,0,0,20.808,0.0,1.0,119.0,1
3331,2023-wimbledon-1314,0,1,0,0,1,0,1,1,1,1,0,16.845,1.0,1.0,116.0,1
3332,2023-wimbledon-1314,0,0,0,0,0,1,0,0,0,0,0,3.257,0.0,0.0,103.0,1
3333,2023-wimbledon-1314,0,0,1,1,0,1,0,0,0,0,0,6.122,1.0,0.0,,0
3334,2023-wimbledon-1314,0,0,0,0,0,1,1,0,0,0,0,1.255,0.0,,128.0,1
3335,2023-wimbledon-1314,0,0,0,0,0,1,1,0,0,0,0,1.596,0.0,0.0,121.0,1
3336,2023-wimbledon-1314,1,1,0,0,0,1,1,0,0,0,0,6.144,0.0,1.0,133.0,1
3337,2023-wimbledon-1314,0,0,0,0,0,0,0,0,0,0,0,1.225,0.0,,105.0,0
3338,2023-wimbledon-1314,0,1,0,0,0,0,0,0,0,0,0,11.983,1.0,1.0,101.0,1
3339,2023-wimbledon-1314,0,0,0,1,0,0,0,0,0,0,0,6.108,0.0,1.0,104.0,0
3340,2023-wimbledon-1314,0,0,0,0,0,0,0,0,0,0,0,0.093,,,,1
3341,2023-wimbledon-1314,0,1,0,0,0,0,1,0,0,0,0,12.437,0.0,1.0,117.0,1
3342,2023-wimbledon-1314,0,0,0,0,0,0,1,0,1,0,1,15.949,1.0,1.0,125.0,0
3343,2023-wimbledon-1314,0,0,0,0,0,0,1,0,0,0,0,7.759,0.0,0.0,122.0,1
3344,2023-wimbledon-1314,0,0,0,0,0,0,1,0,1,1,0,7.459,0.0,0.0,123.0,1
3345,2023-wimbledon-1314,0,0,0,0,0,1,0,0,0,0,0,3.907,0.0,0.0,109.0,1
3346,2023-wimbledon-1314,0,0,0,0,0,1,1,0,0,0,0,10.131,0.0,0.0,120.0,1
3347,2023-wimbledon-1314,0,0,0,0,0,1,0,0,0,0,0,3.134,1.0,0.0,107.0,1
3348,2023-wimbledon-1314,0,0,0,0,0,1,1,0,0,0,0,2.36,0.0,0.0,128.0,1
3349,2023-wimbledon-1314,0,0,0,0,0,0,1,0,0,0,0,7.236,0.0,1.0,123.0,0
3350,2023-wimbledon-1314,0,0,0,0,0,0,1,0,0,0,0,5.799,1.0,0.0,100.0,0
3351,2023-wimbledon-1314,0,0,0,0,0,0,0,0,0,0,0,5.249,1.0,1.0,106.0,1
3352,2023-wimbledon-1314,0,0,0,0,0,0,1,0,0,0,0,14.35,0.0,1.0,119.0,1
3353,2023-wimbledon-1314,0,0,0,0,0,0,0,0,0,0,0,19.502,0.0,0.0,112.0,1
3354,2023-wimbledon-1314,0,0,0,1,0,0,1,0,1,0,1,12.423,0.0,1.0,121.0,0
3355,2023-wimbledon-1314,0,0,0,0,0,0,1,0,0,0,0,6.099,1.0,0.0,126.0,0
3356,2023-wimbledon-1314,0,0,0,0,0,0,1,0,0,0,0,3.755,1.0,1.0,124.0,0
3357,2023-wimbledon-1314,0,0,0,0,0,1,1,0,0,0,0,4.001,1.0,0.0,121.0,1
3358,2023-wimbledon-1314,0,0,0,0,0,1,1,0,0,0,0,15.73,0.0,1.0,123.0,1
3359,2023-wimbledon-1314,0,0,0,0,0,1,1,0,0,0,0,0.781,0.0,,128.0,1
3360,2023-wimbledon-1314,0,1,0,0,0,1,0,0,0,0,0,8.349,0.0,0.0,88.0,1
3361,2023-wimbledon-1314,0,0,0,0,0,0,1,0,0,0,0,17.186,0.0,0.0,120.0,0
3362,2023-wimbledon-1314,0,0,0,1,0,0,1,0,0,0,0,7.466,0.0,0.0,120.0,0
3363,2023-wimbledon-1314,0,0,0,0,0,0,0,0,0,0,0,19.726,0.0,0.0,103.0,0
